,year,country_id,country_txt_wb,country_txt_gtd,country_code,region,region_txt,arrivals,population,tourism_rank_2012,tourism_group,incident_id,nkill,nkillus,nkillte,nwound,nwoundus,nwoundte,nvictim,nvictimus,nvictimte,event_ct_total
6122,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405070086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6123,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405080102.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6124,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405080037.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6125,2014,123,Mali,Mali,MLI,11.0,Sub-Saharan Africa,53000,16934220,151,low,201405080041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6126,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405080042.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6127,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405080103.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6128,2014,167,Russian Federation,Russia,RUS,9.0,Eastern Europe,32421000,143819666,9,high,201405080098.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6129,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405080113.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6130,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405090099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6131,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405090101.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6132,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405090098.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6133,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405090032.0,3.0,0.0,0.0,26.0,0.0,0.0,29.0,0.0,0.0,2
6134,2014,45,Colombia,Colombia,COL,3.0,South America,2552000,46969209,74,,201405110007.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,1
6135,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405100063.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1
6136,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405100074.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
6137,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405110093.0,7.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,1
6138,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201405110092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6139,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405110103.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6140,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405120070.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,1
6141,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405150047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6142,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405120057.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
6143,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405120083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6144,2014,44,China,China,CHN,4.0,East Asia,55622000,1364270000,3,high,201405130052.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
6145,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405130085.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
6146,2014,123,Mali,Mali,MLI,11.0,Sub-Saharan Africa,53000,16934220,151,low,201405120001.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
6147,2014,137,Mozambique,Mozambique,MOZ,11.0,Sub-Saharan Africa,1661000,26286163,75,,201405130099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6148,2014,209,Turkey,Turkey,TUR,10.0,Middle East & North Africa,39811000,77231907,6,high,201405130076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6149,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405120005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6150,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405130058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6151,2014,45,Colombia,Colombia,COL,3.0,South America,2552000,46969209,74,,201405140002.0,2.0,0.0,2.0,8.0,0.0,0.0,10.0,0.0,2.0,1
6152,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405140080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6153,2014,121,Malaysia,Malaysia,MYS,5.0,Southeast Asia,27437000,29866559,10,high,201405140072.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
6154,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405140018.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6155,2014,183,South Africa,South Africa,ZAF,11.0,Sub-Saharan Africa,9549000,54545991,28,,201405140039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6156,2014,209,Turkey,Turkey,TUR,10.0,Middle East & North Africa,39811000,77231907,6,high,201405140033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6157,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405150028.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1
6158,2014,167,Russian Federation,Russia,RUS,9.0,Eastern Europe,32421000,143819666,9,high,201405140037.0,3.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,1
6159,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405160073.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6160,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405160040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6161,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405170053.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
6162,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405170008.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1
6163,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405170063.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6164,2014,123,Mali,Mali,MLI,11.0,Sub-Saharan Africa,53000,16934220,151,low,201405170011.0,44.0,0.0,28.0,91.0,0.0,62.0,135.0,0.0,90.0,1
6165,2014,138,Myanmar,Myanmar,MMR,5.0,Southeast Asia,3081000,52280807,93,,201405180058.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1
6166,2014,110,Lebanon,Lebanon,LBN,10.0,Middle East & North Africa,1355000,6262410,86,,201405180077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6167,2014,138,Myanmar,Myanmar,MMR,5.0,Southeast Asia,3081000,52280807,93,,201405180087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6168,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405180042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6169,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201405190003.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6170,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201405180059.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6171,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201405180060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6172,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405180053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6173,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405190032.0,3.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,2
6174,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405190031.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
6175,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405190033.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
6176,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405200083.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6177,2014,167,Russian Federation,Russia,RUS,9.0,Eastern Europe,32421000,143819666,9,high,201405190047.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6178,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201405190039.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
6179,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405190048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6180,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405200032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6181,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405200089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6182,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405200039.0,3.0,0.0,3.0,2.0,0.0,1.0,5.0,0.0,4.0,1
6183,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405200082.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
6184,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201405200049.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6185,2014,45,Colombia,Colombia,COL,3.0,South America,2552000,46969209,74,,201405210004.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6186,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405210035.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,1
6187,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201405210033.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6188,2014,209,Turkey,Turkey,TUR,10.0,Middle East & North Africa,39811000,77231907,6,high,201405210060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6189,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405210098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6190,2014,44,China,China,CHN,4.0,East Asia,55622000,1364270000,3,high,201405220012.0,36.0,0.0,5.0,94.0,0.0,0.0,130.0,0.0,5.0,1
6191,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405220067.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1
6192,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405220068.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1
6193,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405220034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6194,2014,209,Turkey,Turkey,TUR,10.0,Middle East & North Africa,39811000,77231907,6,high,201405220058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6195,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405220084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6196,2014,603,United Kingdom,United Kingdom,GBR,8.0,Western Europe,32613000,64602298,8,high,201405220086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6197,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405230053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6198,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405230068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6199,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405230069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6200,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405230057.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6201,2014,195,Sudan,Sudan,SDN,11.0,Sub-Saharan Africa,684000,37977655,111,,201405230067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6202,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405230086.0,1.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,1
6203,2014,21,Belgium,Belgium,BEL,8.0,Western Europe,7887000,11209057,36,,201405240153.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1
6204,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405240185.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1
6205,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405240211.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6206,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405240195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6207,2014,195,Sudan,Sudan,SDN,11.0,Sub-Saharan Africa,684000,37977655,111,,201405240191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6208,2014,202,Tajikistan,Tajikistan,TJK,7.0,Central Asia,213000,8252833,128,,201405240181.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,3.0,1
6209,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201405240151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6210,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405250054.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1
6211,2014,78,Greece,Greece,GRC,8.0,Western Europe,22033000,10892413,18,,201405250038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6212,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405250055.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6213,2014,93,Indonesia,Indonesia,IDN,5.0,Southeast Asia,9435000,255129004,33,,201405250071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6214,2014,130,Mexico,Mexico,MEX,1.0,North America,29346000,120355128,13,,201405250056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6215,2014,209,Turkey,Turkey,TUR,10.0,Middle East & North Africa,39811000,77231907,6,high,201405250045.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1
6216,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405250064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6217,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405260163.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6218,2014,110,Lebanon,Lebanon,LBN,10.0,Middle East & North Africa,1355000,6262410,86,,201405260160.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6219,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201405260028.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6220,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405260020.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,2
6221,2014,45,Colombia,Colombia,COL,3.0,South America,2552000,46969209,74,,201405270035.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6222,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405270077.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6223,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405270071.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6224,2014,155,West Bank and Gaza,West Bank and Gaza Strip,PSE,10.0,Middle East & North Africa,556000,4173398,114,,201405270024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6225,2014,158,Paraguay,Paraguay,PRY,3.0,South America,649000,6599526,110,,201405270074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6226,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405270048.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6227,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405270049.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6228,2014,208,Tunisia,Tunisia,TUN,10.0,Middle East & North Africa,7163000,11063201,39,,201405270015.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1
6229,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405270018.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3
6230,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405280027.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6231,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405280057.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6232,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405280058.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6233,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405280024.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,1
6234,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201405280016.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,1
6235,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201405280088.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6236,2014,209,Turkey,Turkey,TUR,10.0,Middle East & North Africa,39811000,77231907,6,high,201405280025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6237,2014,45,Colombia,Colombia,COL,3.0,South America,2552000,46969209,74,,201405290010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6238,2014,45,Colombia,Colombia,COL,3.0,South America,2552000,46969209,74,,201405290011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6239,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405290217.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6240,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405290022.0,2.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,1
6241,2014,123,Mali,Mali,MLI,11.0,Sub-Saharan Africa,53000,16934220,151,low,201405290001.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
6242,2014,209,Turkey,Turkey,TUR,10.0,Middle East & North Africa,39811000,77231907,6,high,201405290034.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6243,2014,603,United Kingdom,United Kingdom,GBR,8.0,Western Europe,32613000,64602298,8,high,201405290030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6244,2014,45,Colombia,Colombia,COL,3.0,South America,2552000,46969209,74,,201405300025.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,1
6245,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201405300026.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
6246,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405300022.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
6247,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405300019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6248,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405300015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6249,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405300058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6250,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201405300014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6251,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201405310059.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6252,2014,97,Israel,Israel,ISR,10.0,Middle East & North Africa,2927000,8215700,60,,201405310051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6253,2014,97,Israel,Israel,ISR,10.0,Middle East & North Africa,2927000,8215700,60,,201405310052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6254,2014,110,Lebanon,Lebanon,LBN,10.0,Middle East & North Africa,1355000,6262410,86,,201405310048.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
6255,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201405310039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6256,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201405300018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6257,2014,209,Turkey,Turkey,TUR,10.0,Middle East & North Africa,39811000,77231907,6,high,201405300023.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1
6258,2014,60,"Egypt, Arab Rep.",Egypt,EGY,10.0,Middle East & North Africa,9628300,90424654,22,,201406010004.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
6259,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201406010064.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6260,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201406010028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6261,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201406010002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6262,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201406010020.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6263,2014,195,Sudan,Sudan,SDN,11.0,Sub-Saharan Africa,684000,37977655,111,,201406010059.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1
6264,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201406010031.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
6265,2014,214,Ukraine,Ukraine,UKR,9.0,Eastern Europe,12712000,45272156,14,,201406010051.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
6266,2014,217,United States,United States,USA,1.0,North America,75379350,318301008,2,high,201406010063.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1
6267,2014,603,United Kingdom,United Kingdom,GBR,8.0,Western Europe,32613000,64602298,8,high,201406010025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6268,2014,45,Colombia,Colombia,COL,3.0,South America,2552000,46969209,74,,201406020049.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6269,2014,54,Czech Republic,Czech Republic,CZE,9.0,Eastern Europe,8096000,10525347,35,,201406020050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6270,2014,92,India,India,IND,6.0,South Asia,13107000,1295604184,41,,201406020052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6271,2014,137,Mozambique,Mozambique,MOZ,11.0,Sub-Saharan Africa,1661000,26286163,75,,201406020061.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,1
6272,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201406020051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6273,2014,160,Philippines,Philippines,PHL,5.0,Southeast Asia,4833000,100513138,52,,201406020065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6274,2014,205,Thailand,Thailand,THA,5.0,Southeast Asia,24810000,68438730,15,,201406010055.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
